block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
A,neural,A1,3,0.0,0,1,0,0,0,0,0.3043807145043604,5,1.4142148759933206,2.449490501202042,6.081601888752175e-11,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,0,2,0,0,0,0,0.3043807145043604,6,1.414213055380682,2.4494894500695814,8.610410995313345e-11,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,0,4,0,0,0,0,0.3043807145043604,49,1.4142063356446535,2.4494855704162934,1.4824085015074928e-10,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,0,8,0,0,0,0,0.3043807145043604,40,1.414197000785954,2.4494801806898865,1.5318878388015378e-09,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,0,16,0,0,0,0,0.3043807145043604,24,1.4141529407452822,2.4494547384112533,1.581235586911589e-08,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,0,32,0,0,0,0,0.3043807145043604,10,1.4138149800952713,2.4492596279634204,5.400095801633142e-07,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,0,64,0,0,0,0,0.3043807145043604,42,1.3569964003689694,2.41624698822711,0.017682239413261414,5,6.081601888752175e-11,1.4142148759933206,2.449490501202042,0.6666666666666666,5,0.6666666666666666,6.081601888752175e-11,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,1,0,0,0,0,0.3043807145043604,1,1.4142135623730963,2.4494897427831788,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,1,0.6666666666666666,0.0,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,2,1,1,0,0,0.3043807145043604,2,5.274435786004485e-15,5.916822133298703e-15,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,2,0.0,0.0,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,4,1,1,0,0,0.3043807145043604,2,5.274435786004485e-15,5.916822133298703e-15,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,2,0.0,0.0,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,8,1,1,0,0,0.3043807145043604,2,5.274435786004485e-15,5.916822133298703e-15,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,2,0.0,0.0,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,16,1,1,0,0,0.3043807145043604,22,1.7342238036525468e-15,2.193217414918448e-15,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,2,0.0,0.0,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,32,1,1,0,0,0.3043807145043604,22,1.7342238036525468e-15,2.193217414918448e-15,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,2,0.0,0.0,8,0.125,0.375,1.1111404660392044,1
A,newton,A1,3,0.0,0,64,1,1,0,0,0.3043807145043604,22,1.7342238036525468e-15,2.193217414918448e-15,0.0,1,0.0,1.4142135623730963,2.4494897427831788,0.6666666666666666,2,0.0,0.0,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,1,1,0,0,0,0,0.3043807145043604,3,1.9999999103546977,2.0000001982878284,3.4198321827716427e-06,3,3.4198321827716427e-06,1.9999999103546977,2.0000001982878284,0.6666666666666666,3,0.6666666666666666,3.4198321827716427e-06,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,1,2,0,0,0,0,0.3043807145043604,27,1.9999984727583524,2.000005430790409,6.68770881020464e-05,3,3.4198321827716427e-06,1.9999999103546977,2.0000001982878284,0.6666666666666666,3,0.6666666666666666,3.4198321827716427e-06,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,1,4,0,0,0,0,0.3043807145043604,11,1.9999253636775798,2.000035866970513,0.0010633658384904265,3,3.4198321827716427e-06,1.9999999103546977,2.0000001982878284,0.6666666666666666,3,0.6666666666666666,3.4198321827716427e-06,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,1,8,0,0,0,0,0.3043807145043604,20,1.9998949976400098,2.000192927094685,0.0027330638840794563,3,3.4198321827716427e-06,1.9999999103546977,2.0000001982878284,0.6666666666666666,3,0.6666666666666666,3.4198321827716427e-06,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,1,16,0,0,0,0,0.3043807145043604,35,1.999848501808002,2.0003050446105157,0.00404880428686738,3,3.4198321827716427e-06,1.9999999103546977,2.0000001982878284,0.6666666666666666,3,0.6666666666666666,3.4198321827716427e-06,8,0.125,0.375,1.1111404660392044,1
A,neural,A1,3,0.0,1,32,0,0,0,0,0.3043807145043604,31,1.9995303565930562,1.9997016107643395,0.0045841531828045845,3,3.4198321827716427e-06,1.9999999103546977,2.0000001982878284,0.6666666666666666,3,0.6666666666666666,3.4198321827716427e-06,8,0.125,0.375,1.1111404660392044,1
